ID,y
7121,108.262184
7123,102.254135
7124,97.33458
7127,106.889336
7131,102.881165
7132,90.514046
7133,92.50217
7134,105.529305
7135,90.91133
7136,107.88228
7137,96.34493
7141,95.025604
7144,101.74159
7147,109.565414
7148,93.55721
7150,91.7412
7151,95.10424
7152,101.03307
7154,95.039825
7156,92.07783
7157,106.46624
7159,117.528786
7161,95.927414
7163,92.09235
7164,96.96858
7167,77.28894
7169,100.970695
7170,92.410194
7173,92.46353
7174,104.24549
7177,111.581
7178,102.981415
7179,94.13901
7180,76.94804
7181,110.32168
7182,99.86371
7184,93.60419
7185,113.45201
7186,90.45467
7187,113.83151
7188,98.91609
7189,105.54228
7191,101.089806
7193,108.613525
7197,96.745766
7199,97.84658
7200,111.25586
7201,90.91133
7204,95.61598
7207,111.30563
7209,111.461266
7210,95.17799
7211,101.48183
7213,92.61681
7214,113.90164
7216,111.20131
7217,89.85012
7220,108.820045
7224,108.25553
7225,95.56348
7226,111.20131
7227,101.53553
7234,113.45201
7236,76.56452
7239,109.482475
7240,91.70724
7242,117.90635
7244,103.629486
7245,92.92659
7247,108.44065
7248,97.242294
7249,117.705635
7250,109.45262
7251,95.87208
7252,108.03175
7253,76.00186
7256,92.03996
7260,91.413315
7261,108.934166
7264,108.55775
7269,111.41998
7270,90.807915
7273,108.73854
7279,99.97968
7281,111.57553
7284,108.23724
7285,116.31315
7286,117.528786
7287,99.53803
7289,93.96436
7292,91.35516
7293,110.43529
7296,94.41533
7297,111.58771
7298,92.081825
7299,111.90264
7301,102.34814
7304,107.127625
7306,107.60857
7308,93.96436
7309,94.44211
7312,92.79498
7313,76.00186
7314,91.28659
7316,92.55027
7319,109.67037
7321,99.62792
7323,94.77125
7324,102.23015
7325,93.4515
7328,99.924225
7330,77.593285
7334,91.37299
7337,113.45201
7338,107.099144
7339,88.96964
7341,96.99667
7342,112.76889
7344,111.7637
7345,106.82075
7347,108.613525
7349,111.57553
7350,95.966286
7353,110.71498
7355,110.78812
7356,103.69482
7357,110.25912
7358,97.79822
7360,94.310104
7363,99.74084
7364,93.040726
7366,105.91091
7368,94.63592
7369,114.7138
7370,94.2777
7373,100.847725
7374,106.32766
7375,95.02885
7377,97.893486
7379,95.70863
7380,111.206924
7382,106.82496
7383,97.82495
7385,97.81797
7386,102.60547
7391,100.26492
7394,99.79665
7396,109.45262
7397,96.40603
7399,96.38193
7400,107.25173
7403,76.00186
7405,105.2303
7408,105.44833
7414,111.188736
7416,99.65614
7417,92.3709
7419,91.53251
7420,96.22986
7421,99.495605
7422,93.83772
7423,97.119965
7425,78.14961
7430,102.211
7432,95.71493
7433,105.87811
7434,104.039215
7436,111.180916
7437,92.89656
7438,98.22597
7440,100.82805
7441,95.80172
7442,112.26485
7445,102.21876
7446,101.36563
7448,100.345535
7450,98.141365
7451,93.96436
7454,107.5352
7455,101.4108
7457,109.35594
7459,101.402
7462,92.013016
7464,93.96436
7465,103.99042
7466,91.97522
7467,108.26552
7469,107.197914
7472,101.00213
7473,107.97744
7479,91.37299
7480,104.689186
7484,105.63522
7491,92.62093
7494,100.428215
7495,92.786835
7501,97.72931
7503,90.15086
7504,104.49221
7505,98.08168
7508,110.565056
7509,92.69311
7510,76.00186
7511,112.09501
7515,102.55883
7516,104.12866
7517,95.78987
7518,104.159775
7519,91.35465
7521,97.82267
7522,100.66646
7524,100.72801
7526,102.274956
7527,91.271675
7528,101.575294
7529,91.99764
7534,115.54701
7537,103.43201
7538,95.453606
7540,103.58197
7541,111.63146
7545,111.6798
7551,116.84028
7553,99.42062
7554,101.17982
7555,92.78391
7561,106.44891
7562,95.171326
7564,95.05044
7565,100.660164
7566,93.83513
7567,112.64824
7569,101.68104
7570,94.871605
7571,110.401115
7572,100.95693
7574,100.63809
7578,108.21398
7579,89.201004
7586,89.94073
7587,74.99483
7590,94.72473
7593,107.97744
7594,98.229
7595,93.83513
7600,95.21835
7601,75.33874
7602,96.19471
7603,107.5568
7604,94.62617
7606,101.11799
7608,116.84028
7613,78.48796
7615,106.01492
7616,111.180916
7617,112.20521
7618,91.271675
7619,98.96958
7622,92.81734
7623,103.47352
7624,97.50549
7625,103.52742
7626,100.1802
7627,102.5696
7628,78.96769
7631,106.31752
7632,101.713036
7633,91.417564
7634,108.82288
7635,94.40055
7636,112.81509
7637,112.81509
7639,94.89758
7640,77.28894
7644,111.25586
7645,94.67207
7648,105.25516
7649,94.936005
7650,110.4203
7652,103.99042
7653,96.144264
7655,101.076546
7659,107.958855
7662,99.49047
7664,96.17724
7666,93.214554
7668,97.873924
7669,102.08938
7670,94.20042
7672,103.45358
7673,113.64978
7678,93.41469
7679,81.49874
7680,104.68246
7683,93.03859
7685,117.528786
7688,93.37584
7690,111.180916
7692,91.60233
7693,93.026764
7695,113.45201
7696,94.735344
7698,96.14545
7699,105.9304
7702,98.08048
7703,111.07929
7704,95.0424
7707,112.09501
7713,75.97201
7715,101.42227
7717,107.6519
7718,95.78359
7719,103.45302
7721,113.97585
7722,99.55799
7725,100.11432
7727,103.59852
7730,77.20782
7733,95.48691
7735,102.15993
7740,110.784546
7741,106.07098
7742,93.51776
7744,97.70976
7747,97.17392
7750,77.9862
7752,110.49077
7754,110.79458
7756,104.77678
7757,94.183784
7758,107.68931
7760,104.68246
7761,95.60147
7763,106.46511
7765,92.09757
7767,112.81509
7768,92.82408
7771,92.39512
7773,97.319336
7774,102.11739
7776,104.25357
7779,95.66915
7783,97.32157
7786,111.11993
7787,98.246185
7789,95.04268
7791,92.25445
7793,95.03601
7794,103.67153
7795,93.21942
7799,76.00186
7800,100.65896
7802,95.36823
7805,101.72834
7807,102.31868
7808,98.56759
7811,106.280525
7817,111.180916
7818,101.713036
7819,93.736015
7822,93.43788
7823,105.53608
7825,106.90214
7828,95.01658
7832,91.413315
7833,76.842606
7834,106.882576
7835,95.68999
7837,93.22706
7840,92.27406
7842,89.62691
7843,105.23717
7844,91.47053
7846,95.60147
7850,95.25072
7853,110.43529
7855,116.84028
7858,94.95574
7863,107.63889
7865,111.02781
7866,95.09337
7868,93.89987
7869,105.98904
7871,77.28894
7872,99.683685
7874,101.652466
7877,110.20103
7878,94.67207
7879,100.22505
7881,90.09938
7883,102.26675
7885,95.96436
7886,99.42062
7889,97.185005
7890,100.9358
7891,99.0382
7893,94.367645
7894,93.46651
7896,110.4203
7898,102.01839
7901,97.53555
7902,108.613525
7904,107.42519
7905,101.82869
7906,102.64993
7909,93.40436
7910,107.297325
7913,91.319405
7918,111.13678
7919,90.91133
7923,89.79534
7925,95.90235
7927,91.55176
7930,101.8007
7932,92.2154
7933,93.69411
7935,93.57022
7939,103.082985
7942,90.10377
7943,103.03455
7945,98.303406
7946,94.63592
7948,101.80638
7949,107.97744
7950,93.83031
7951,112.81509
7955,104.76371
7959,93.040726
7960,110.784546
7961,94.63776
7962,100.50212
7964,102.171074
7965,98.5924
7966,111.25586
7967,99.21887
7968,96.24559
7971,109.16353
7974,90.91133
7976,105.15985
7978,115.60774
7982,110.784546
7983,93.40436
7984,101.73027
7986,93.65434
7989,107.97744
7991,108.613525
7992,104.19629
7993,104.25803
7994,111.02781
7995,91.413315
7997,89.99934
7998,101.73027
7999,111.180916
8002,88.99601
8007,94.85855
8009,97.737785
8011,93.76895
8013,98.014946
8015,103.94425
8017,109.65015
8019,117.528786
8023,95.35822
8024,112.76889
8026,106.55138
8027,96.762245
8029,92.09235
8030,106.90588
8031,93.9671
8033,112.5245
8035,99.66488
8036,104.96379
8039,105.6943
8042,91.36938
8044,92.80902
8046,80.69462
8048,114.08987
8049,101.82869
8050,107.563034
8053,104.603714
8054,100.64255
8059,94.59867
8061,96.5965
8062,108.98324
8064,108.05092
8066,106.77435
8067,99.99273
8068,94.585884
8070,102.74933
8071,111.25586
8072,101.59057
8076,91.9613
8080,90.17959
8081,106.45322
8084,102.76741
8087,104.648285
8089,91.158005
8090,111.206924
8091,104.11311
8094,122.22568
8100,95.50302
8101,91.05696
8110,92.45263
8111,108.613525
8112,94.28483
8115,105.12624
8116,109.75735
8118,108.05092
8121,114.15067
8125,107.87083
8127,104.79964
8128,101.85381
8129,108.613525
8131,96.635574
8138,91.271675
8139,100.30118
8140,94.79061
8141,97.319336
8142,109.95993
8143,102.80314
8145,106.55138
8146,90.88928
8148,111.188736
8153,108.47527
8154,90.92129
8155,110.77126
8161,98.97438
8162,109.03124
8163,92.69311
8166,108.67299
8168,110.74144
8170,101.05345
8172,108.613525
8173,90.91133
8176,106.78894
8179,95.87238
8181,93.455086
8182,116.34675
8184,111.43842
8190,104.68246
8191,100.96898
8194,103.24435
8196,109.58078
8198,98.73926
8199,110.73963
8201,111.513374
8202,94.68278
8207,98.79695
8208,108.613525
8211,109.538284
8214,110.79053
8217,98.13502
8218,101.89985
8222,99.858444
8229,111.62405
8231,93.6764
8233,92.01115
8236,95.66915
8238,113.40006
8240,98.94749
8243,101.59464
8246,105.13246
8250,94.37818
8254,99.55799
8256,77.593285
8257,102.15869
8258,96.062294
8260,93.56432
8261,104.80111
8263,117.914
8264,96.15874
8267,109.288315
8268,100.01678
8271,97.5277
8272,108.613525
8275,96.00823
8276,91.28556
8277,111.2114
8278,117.528786
8279,92.69784
8280,112.68932
8281,96.88048
8282,106.735466
8287,106.20144
8288,90.91133
8289,113.06326
8294,95.37848
8296,96.177185
8299,104.02292
8302,102.43127
8308,109.41154
8314,104.938835
8315,100.08691
8316,108.85278
8317,92.88248
8319,103.83718
8320,94.37473
8321,113.51483
8323,92.520485
8325,97.704605
8326,109.16934
8328,108.613525
8330,99.48778
8331,97.70592
8332,107.37934
8334,93.52312
8338,92.384254
8339,102.08101
8341,97.35325
8345,111.25586
8346,93.75873
8347,99.72888
8349,92.85927
8351,96.53919
8352,110.93937
8353,108.613525
8355,107.76003
8358,111.180916
8359,99.66835
8360,92.39407
8361,108.046844
8363,103.49861
8364,96.12893
8365,90.90096
8366,105.224495
8370,112.37488
8372,94.03126
8376,95.04934
8377,104.191765
8379,103.543274
8380,95.07547
8381,107.18023
8386,91.83879
8388,102.88391
8389,98.18968
8391,110.170006
8394,99.55799
8396,106.00728
8398,98.6733
8400,106.45043
8401,98.821045
8404,97.35325
8407,93.32369
8408,111.822876
8409,108.613525
8410,104.081505
8411,94.99455
8413,101.136856
8414,109.600296
8416,93.22901
